selling_price,kms_driven,car_age,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_type_Manual,owner_type_Fourth & Above Owner,owner_type_Second Owner,owner_type_Test Drive Car,owner_type_Third Owner
170000,125000,9,False,False,False,True,True,False,True,False,False,False,False
550000,8000,7,False,False,False,True,True,False,True,False,False,False,False
465000,13000,7,False,False,False,True,True,False,True,False,False,False,False
120000,80000,13,True,False,False,False,True,False,True,False,False,False,True
220000,54309,17,False,False,False,True,True,False,True,False,False,False,False
180000,70000,14,True,False,False,False,True,False,True,False,True,False,False
150000,34600,19,False,False,False,True,True,False,True,False,False,False,True
520000,25000,9,False,False,False,True,True,False,True,False,False,False,False
430000,80000,12,True,False,False,False,True,False,True,False,False,False,True
300000,55000,16,True,False,False,False,True,False,True,False,True,False,False
1000000,5000,5,True,False,False,False,True,False,True,False,False,False,False
725000,30000,8,True,False,False,False,True,False,True,False,False,False,False
500000,31000,14,True,False,False,False,True,False,True,False,False,False,False
250000,50000,14,False,False,False,True,True,False,True,False,False,False,False
700000,38217,7,True,False,False,False,True,False,True,False,False,False,False
185000,50000,14,False,False,False,True,True,False,True,False,False,False,True
200000,120000,14,True,False,False,False,True,False,True,False,False,False,False
315000,110000,21,True,False,False,False,True,False,True,False,False,False,True
1700000,10000,6,True,False,False,False,True,False,True,False,False,False,False
370000,60000,9,False,False,False,True,True,False,True,False,False,False,False
250000,50000,14,False,False,False,True,True,False,True,False,False,False,False
500000,15000,6,False,False,False,True,True,False,True,False,False,False,False
400000,35000,17,False,False,False,True,True,False,True,False,True,False,False
200000,100000,11,True,False,False,False,True,False,True,False,False,False,False
284000,40000,9,True,False,False,False,True,False,True,False,True,False,False
80000,60000,18,False,False,False,True,True,False,True,False,False,False,True
170000,77000,11,False,False,False,True,True,False,True,False,False,False,False
150000,60000,14,False,False,False,True,True,False,True,False,False,False,False
110000,77073,15,False,False,False,True,True,False,True,False,True,False,False
400000,70000,9,True,False,False,False,True,False,True,False,False,False,False
275000,90000,12,False,False,True,False,True,False,True,False,True,False,False
800000,186000,12,True,False,False,False,True,False,True,False,False,False,True
550000,90000,11,True,False,False,False,True,False,True,False,False,False,False
125000,100000,18,False,False,False,True,True,False,True,False,True,False,False
135000,80000,15,False,False,False,True,True,False,True,False,True,False,False
349000,150000,13,True,False,False,False,True,False,True,False,False,False,False
458000,80000,11,True,False,False,False,True,False,True,False,False,False,False
300000,35000,7,False,False,False,True,True,False,True,False,False,False,False
95000,70000,17,False,False,False,True,True,False,True,False,False,False,False
850000,50000,7,True,False,False,False,True,False,True,False,False,False,False
750000,25000,6,True,False,False,False,True,False,True,False,False,False,False
190000,120000,12,True,False,False,False,True,False,True,False,False,False,False
150000,70000,16,False,False,False,True,True,False,True,False,False,False,False
114999,106000,16,False,False,False,True,True,False,True,False,False,False,True
320000,120000,15,False,False,False,True,True,False,True,False,False,False,True
300000,120000,6,False,False,False,False,True,False,True,False,False,False,False
275000,160000,9,False,False,False,True,True,False,True,False,False,False,False
140000,120000,15,False,False,False,True,True,False,True,False,True,False,False
830000,10000,5,False,False,False,True,True,False,True,False,False,False,False
380000,50000,12,False,False,False,True,True,False,True,False,False,False,False
150000,90000,15,False,False,False,True,True,False,True,False,True,False,False
50000,70000,17,False,False,False,True,True,False,True,False,False,False,False
155000,100000,17,True,False,False,False,True,False,True,False,False,False,False
300000,80000,15,False,False,False,True,True,False,True,False,False,False,False
300000,16584,7,False,False,False,True,False,False,True,False,False,False,False
385000,38000,9,True,False,False,False,False,False,True,False,False,False,False
221000,51000,15,False,False,False,True,False,False,True,False,False,False,False
381000,38000,9,True,False,False,False,False,False,True,False,False,False,False
250999,35000,10,False,False,False,True,False,False,True,False,False,False,False
60000,120000,23,False,False,False,True,True,False,True,False,False,False,True
380000,38000,9,True,False,False,False,False,False,True,False,False,False,False
180000,144000,17,True,False,False,False,True,False,True,False,False,False,True
751000,64000,8,True,False,False,False,False,False,True,False,False,False,False
1250000,60000,10,True,False,False,False,False,False,False,False,False,False,False
229999,65000,11,False,False,False,True,False,False,True,False,False,False,False
1250000,24000,6,True,False,False,False,True,False,True,False,False,False,False
782000,58000,11,True,False,False,False,False,False,True,False,True,False,False
780000,58000,11,True,False,False,False,False,False,True,False,True,False,False
245000,68000,9,False,False,False,True,False,False,True,False,False,False,False
321000,81257,14,True,False,False,False,False,False,True,False,False,False,False
509999,44000,8,True,False,False,False,False,False,True,False,False,False,False
110000,45000,10,False,False,False,True,False,False,True,False,False,False,False
400000,75000,12,True,False,False,False,False,False,True,False,False,False,False
370000,90000,12,False,False,False,True,True,False,True,False,False,False,False
175000,80000,18,True,False,False,False,True,False,True,False,True,False,False
1000000,35000,27,False,False,False,True,True,False,False,False,True,False,False
92800,25000,12,False,False,False,True,True,False,True,False,True,False,False
291000,90000,11,True,False,False,False,True,False,True,False,False,False,False
335000,110000,12,True,False,False,False,True,False,True,False,False,False,True
170000,35000,12,False,False,False,True,True,False,True,False,False,False,False
295000,10000,6,False,False,False,True,True,False,True,False,False,False,False
375000,10000,6,False,False,False,True,True,False,True,False,False,False,False
215000,70000,13,False,False,False,True,True,False,True,False,True,False,False
150000,110000,16,True,False,False,False,True,False,True,False,True,False,False
60000,5000,22,False,False,False,True,True,False,True,False,True,False,False
280000,110000,13,True,False,False,False,True,False,True,True,False,False,False
450000,50000,9,True,False,False,False,True,False,True,False,True,False,False
1150000,58000,7,True,False,False,False,True,False,True,False,False,False,False
650000,15000,7,True,False,False,False,True,False,True,False,False,False,False
300000,60000,10,False,False,False,True,True,False,True,False,True,False,False
73000,57000,10,False,False,False,True,True,False,True,False,False,False,False
400000,87000,10,True,False,False,False,True,False,True,False,False,False,True
300000,70000,8,False,False,False,True,True,False,True,False,False,False,False
300000,30000,13,False,False,False,True,True,False,False,False,True,False,False
450000,80000,13,True,False,False,False,True,False,True,False,False,False,False
200000,100000,16,False,False,False,True,True,False,True,False,True,False,False
580000,40000,6,False,False,False,True,True,False,True,False,False,False,False
550000,3917,8,False,False,False,True,True,False,True,False,False,False,False
190000,160000,18,True,False,False,False,True,False,True,False,True,False,False
450000,35000,8,True,False,False,False,True,False,True,False,False,False,False
220000,70000,11,False,False,False,True,True,False,True,False,False,False,False
310000,69069,13,False,False,False,True,False,False,True,False,False,False,False
650000,13500,6,False,False,False,True,True,False,True,False,False,False,False
300000,59059,11,False,False,False,True,False,False,True,False,False,False,False
200000,70000,12,False,False,False,True,True,False,True,False,False,False,False
285000,39039,13,False,False,False,True,False,False,True,False,False,False,False
335000,33033,11,False,False,False,True,False,False,True,False,False,False,False
370000,55168,14,False,False,False,True,True,False,True,False,True,False,False
375000,41041,12,False,False,False,True,False,False,True,False,False,False,False
235000,67067,16,False,False,False,True,False,False,True,False,False,False,False
345000,66066,12,False,False,False,True,False,False,False,False,False,False,False
365000,82082,12,True,False,False,False,False,False,True,False,False,False,False
400000,48000,11,False,False,False,True,True,False,True,False,False,False,False
250000,30000,10,False,False,False,True,True,False,True,False,False,False,False
465000,70070,13,True,False,False,False,False,False,False,False,False,False,False
300000,10000,8,False,False,False,True,True,False,True,False,False,False,False
655000,25000,7,False,False,False,True,True,False,True,False,False,False,False
350000,30000,9,False,False,False,False,True,False,True,False,True,False,False
500000,50000,10,False,False,False,True,False,False,False,False,False,False,False
465000,63063,10,False,False,False,True,False,False,False,False,False,False,False
263000,70000,17,True,False,False,False,True,False,True,False,False,False,False
250000,90000,13,False,False,False,True,True,False,True,False,False,False,False
60000,90000,26,False,False,False,True,True,False,True,True,False,False,False
70000,90000,20,False,False,False,True,True,False,True,False,False,False,True
650000,140000,8,True,False,False,False,True,False,True,False,False,False,False
370000,80000,11,True,False,False,False,True,False,True,False,True,False,False
509999,40000,9,True,False,False,False,True,False,True,False,False,False,False
280000,33000,14,False,False,False,True,True,False,True,False,False,False,False
180000,40000,15,False,False,False,True,True,False,True,False,False,False,False
650000,6000,8,False,False,False,True,True,False,True,False,False,False,False
200000,78000,15,True,False,False,False,False,False,True,False,True,False,False
210000,72000,14,True,False,False,False,False,False,True,False,False,False,True
75000,9528,14,False,False,False,True,False,False,True,False,False,False,False
450000,135200,14,True,False,False,False,False,False,True,False,False,False,False
220000,58000,14,False,False,False,True,False,False,True,False,True,False,False
325000,78000,12,True,False,False,False,False,False,True,False,True,False,False
450000,45000,7,False,False,False,True,True,False,True,False,False,False,False
825000,35000,8,True,False,False,False,True,False,True,False,False,False,False
125000,76000,18,False,False,False,True,False,False,True,False,False,False,True
434999,100000,10,True,False,False,False,True,False,True,False,False,False,True
484999,99000,14,True,False,False,False,True,False,True,False,True,False,False
175000,80000,16,True,False,False,False,True,False,True,False,False,False,True
220000,120000,19,False,False,False,True,True,False,True,False,False,False,True
1250000,1100,5,False,False,False,True,False,False,True,False,False,False,False
215000,34000,8,False,False,False,True,False,False,True,False,False,False,False
625000,68000,11,True,False,False,False,False,False,True,False,False,False,False
615000,15000,7,True,False,False,False,True,False,True,False,False,False,False
130000,58000,13,True,False,False,False,False,False,True,False,False,False,False
175000,50300,12,True,False,False,False,True,False,True,False,False,False,False
150000,70000,14,True,False,False,False,True,False,True,False,True,False,False
195000,60000,14,True,False,False,False,True,False,True,False,False,False,True
550000,90000,5,True,False,False,False,True,False,True,False,False,False,False
1500000,40000,7,True,False,False,False,True,False,True,False,False,False,False
400000,80000,15,False,False,False,True,True,False,True,False,True,False,False
1350000,15000,6,True,False,False,False,True,False,True,False,False,False,False
217000,45000,10,False,False,False,True,True,False,True,False,False,False,False
290000,130000,14,True,False,False,False,True,False,True,False,True,False,False
700000,80000,7,True,False,False,False,True,False,True,False,False,False,False
175000,40000,11,False,False,False,True,True,False,True,False,False,False,False
575000,80000,8,True,False,False,False,True,False,True,False,False,False,False
380000,100000,9,True,False,False,False,True,False,True,False,True,False,False
350000,151624,12,True,False,False,False,True,False,True,False,True,False,False
450000,160000,13,True,False,False,False,True,False,True,False,False,False,False
130000,110000,20,False,False,False,False,True,False,True,False,True,False,False
320000,74820,10,True,False,False,False,True,False,True,False,False,False,False
550000,82000,11,True,False,False,False,True,False,True,False,False,False,False
370000,50000,10,False,False,False,True,True,False,True,False,True,False,False
114999,70000,15,False,False,False,True,True,False,True,False,True,False,False
1100000,1000,5,False,False,False,True,True,False,True,False,False,False,False
170000,170000,19,True,False,False,False,True,False,True,False,False,False,False
80000,150000,17,True,False,False,False,True,False,True,False,False,False,True
950000,17000,6,True,False,False,False,True,False,True,False,False,False,False
425000,150000,11,True,False,False,False,True,False,True,False,False,False,False
500000,80000,10,True,False,False,False,True,False,True,False,False,False,False
70000,170000,20,False,False,False,True,True,False,True,False,False,False,True
349000,120000,12,True,False,False,False,True,False,True,False,False,False,False
330000,90000,13,False,False,False,True,True,False,True,False,False,False,True
120000,90000,15,False,False,False,True,True,False,True,False,False,False,True
430000,100000,12,True,False,False,False,True,False,True,False,True,False,False
390000,90000,11,True,False,False,False,True,False,True,False,False,False,False
225000,129000,13,True,False,False,False,True,False,True,False,False,False,False
350000,186000,15,True,False,False,False,True,False,False,False,True,False,False
100000,66778,16,True,False,False,False,True,False,True,False,False,False,False
190000,50000,11,False,False,False,True,True,False,True,False,False,False,False
315000,110000,11,True,False,False,False,True,False,True,False,True,False,False
300000,60000,10,True,False,False,False,True,False,True,False,True,False,False
280000,40000,9,False,False,False,True,True,False,True,False,False,False,False
539000,10000,7,False,False,False,True,True,False,True,False,False,False,False
420000,50000,8,False,False,False,True,True,False,True,False,False,False,False
85000,70000,24,False,False,False,True,True,False,True,False,False,False,True
142000,73000,21,False,False,False,True,True,False,True,True,False,False,False
180000,76000,11,False,False,False,True,True,False,True,False,True,False,False
400000,120000,11,True,False,False,False,True,False,True,False,True,False,False
360000,170000,16,True,False,False,False,True,False,False,False,False,False,True
85000,110000,22,False,False,False,True,True,False,True,False,True,False,False
350000,63400,9,False,False,False,True,True,False,True,False,False,False,False
380000,25000,10,False,False,False,True,True,False,True,False,False,False,False
140000,80000,16,False,False,False,True,True,False,True,False,False,False,True
200000,90000,13,False,False,False,True,True,False,True,False,False,False,False
150000,157000,14,False,False,False,True,True,False,True,False,False,False,False
300000,100000,18,True,False,False,False,True,False,True,False,True,False,False
280000,50000,8,False,False,False,True,True,False,True,False,False,False,False
200000,40000,14,False,False,False,True,True,False,True,False,False,False,False
110000,38500,16,False,False,False,True,True,False,True,False,True,False,False
140000,103921,17,False,False,False,True,True,False,True,False,True,False,False
1150000,14825,7,False,False,False,True,False,False,True,False,False,False,False
910000,43377,9,True,False,False,False,False,False,True,False,False,False,False
160000,102307,15,True,False,False,False,False,False,True,False,False,False,False
105000,79000,21,False,False,False,True,True,False,True,False,True,False,False
70000,90000,21,False,False,False,True,True,False,True,True,False,False,False
160000,110000,13,True,False,False,False,True,False,True,False,False,False,False
225000,80000,12,True,False,False,False,True,False,True,False,False,False,False
145000,100000,23,False,False,False,True,True,False,True,False,False,False,False
930000,20000,7,True,False,False,False,True,False,True,False,False,False,False
110000,154000,17,True,False,False,False,True,False,True,False,False,False,True
650000,40000,8,True,False,False,False,True,False,True,False,False,False,False
550000,51000,6,False,False,False,True,True,False,True,False,False,False,False
85000,120000,17,False,False,False,True,True,False,True,False,True,False,False
509999,35000,9,False,False,False,True,True,False,True,False,False,False,False
650000,70000,8,True,False,False,False,True,False,True,False,False,False,False
140000,60000,14,False,False,False,True,True,False,True,False,True,False,False
150000,70000,14,False,False,False,True,True,False,True,False,False,False,False
450000,10000,7,False,False,False,True,True,False,True,False,True,False,False
170000,245244,19,True,False,False,False,True,False,True,True,False,False,False
400000,60000,8,False,False,False,True,True,False,True,False,False,False,False
300000,30000,9,False,False,False,True,True,False,True,False,False,False,False
250000,8000,13,False,False,False,True,True,False,True,False,False,False,False
500000,10000,6,False,False,False,True,True,False,True,False,False,False,False
85000,100000,23,True,False,False,False,True,False,True,False,False,False,True
300000,110000,13,True,False,False,False,True,False,True,False,False,False,False
740000,45000,10,True,False,False,False,False,False,False,False,False,False,False
70000,68500,20,False,False,False,True,False,False,True,False,False,False,False
484999,5007,6,False,False,False,True,False,False,False,False,False,False,False
164000,30000,12,False,False,False,True,True,False,True,False,False,False,False
140000,70000,17,False,False,False,True,True,False,False,False,False,False,False
999000,49600,14,True,False,False,False,False,False,False,False,False,False,False
56000,23000,20,False,False,False,True,True,False,True,False,True,False,False
1050000,30000,19,True,False,False,False,False,False,False,False,False,False,False
190000,38000,15,False,False,False,True,False,False,True,False,False,False,False
3899000,22000,7,True,False,False,False,False,False,False,False,False,False,False
235000,43100,14,False,False,False,True,False,False,True,False,False,False,False
350000,10171,8,False,False,False,True,False,False,True,False,False,False,False
465000,41123,10,True,False,False,False,False,False,True,False,False,False,False
1900000,20118,8,False,False,False,True,False,False,False,False,False,False,False
450000,40000,11,True,False,False,False,False,False,True,False,False,False,False
790000,52517,10,True,False,False,False,False,False,True,False,False,False,False
900000,20000,6,True,False,False,False,True,False,True,False,False,False,False
450000,99117,11,True,False,False,False,False,False,True,False,False,False,False
135000,90000,16,False,False,False,True,True,False,True,False,False,False,False
425000,3700,6,False,False,False,True,True,False,True,False,False,False,False
100000,80000,15,True,False,False,False,True,False,True,False,False,False,False
650000,100000,10,True,False,False,False,True,False,True,False,True,False,False
90000,54000,14,True,False,False,False,True,False,True,False,False,False,False
250000,19000,8,False,False,False,True,True,False,True,False,False,False,False
300000,120000,11,True,False,False,False,True,False,True,False,False,False,False
275000,30000,11,False,False,False,True,True,False,True,False,False,False,False
600000,43500,8,False,False,False,True,True,False,True,False,False,False,False
270000,60000,9,False,False,False,True,True,False,True,False,True,False,False
240000,70000,9,False,False,False,True,True,False,True,False,True,False,False
350000,20000,9,False,False,False,True,True,False,True,False,False,False,False
65000,60000,27,False,False,False,True,False,False,True,False,False,False,True
650000,58000,10,True,False,False,False,True,False,True,False,False,False,False
350000,40000,11,False,False,False,True,False,False,True,False,False,False,False
75000,70000,20,False,False,False,True,True,False,True,False,True,False,False
440000,70000,13,True,False,False,False,False,False,True,False,False,False,False
270000,60000,12,False,False,False,True,True,False,True,False,False,False,False
1150000,135000,11,True,False,False,False,False,False,True,False,False,False,False
238000,70000,10,False,False,False,True,False,False,True,False,False,False,False
1100000,40000,12,False,False,False,True,True,False,False,False,True,False,False
1200000,75000,10,True,False,False,False,False,False,True,False,True,False,False
260000,150000,15,True,False,False,False,True,False,True,False,False,False,False
350000,140000,13,True,False,False,False,True,False,True,False,False,False,True
480000,70000,10,True,False,False,False,True,False,True,False,False,False,False
345000,137250,13,True,False,False,False,True,False,True,False,True,False,False
500000,110000,12,True,False,False,False,True,False,True,False,True,False,False
595000,27000,8,False,False,False,True,False,False,True,False,False,False,False
1295000,9000,6,True,False,False,False,False,False,True,False,False,False,False
1350000,5400,6,True,False,False,False,False,False,True,False,False,True,False
541000,1000,5,False,False,False,True,False,False,True,False,False,True,False
515000,16000,7,False,False,False,True,False,False,True,False,False,False,False
894999,13000,6,True,False,False,False,False,False,True,False,False,True,False
325000,47000,13,True,False,False,False,False,False,True,False,False,False,False
925000,22000,7,False,False,False,True,True,False,True,False,False,False,False
844999,30000,8,False,False,False,True,True,False,True,False,False,False,False
925000,20000,7,False,False,False,True,True,False,True,False,False,False,False
300000,60000,12,True,False,False,False,True,False,True,False,False,False,False
650000,75000,17,False,False,False,True,True,False,True,False,True,False,False
175000,64000,15,False,False,False,True,False,False,True,False,False,False,False
325000,80000,10,True,False,False,False,True,False,True,False,False,False,False
600000,90000,8,True,False,False,False,True,False,True,False,False,False,False
700000,30000,7,False,False,False,True,True,False,True,False,False,False,False
95000,120000,22,False,False,False,True,True,False,False,False,True,False,False
490000,20000,6,False,False,False,True,False,False,True,False,False,False,False
380000,100000,12,True,False,False,False,True,False,True,False,False,False,False
550000,31000,7,False,False,False,True,False,False,True,False,False,False,False
225000,47000,12,False,False,False,True,False,False,True,False,False,False,False
570000,11200,7,False,False,False,True,True,False,True,False,False,False,False
305000,35000,7,False,False,False,True,False,False,True,False,False,False,False
240000,50000,15,False,False,True,False,False,False,True,False,False,False,False
700000,55000,10,True,False,False,False,False,False,True,False,False,False,False
288000,20000,7,False,False,False,True,False,False,True,False,False,False,False
800000,75000,8,True,False,False,False,False,False,True,False,False,False,False
430000,93000,8,False,False,False,True,False,False,True,False,False,False,False
195000,57000,16,True,False,False,False,False,False,True,False,True,False,False
325000,30000,11,False,False,False,True,False,False,True,False,False,False,False
450000,73000,12,True,False,False,False,False,False,True,False,False,False,False
630000,65000,9,True,False,False,False,False,False,True,False,False,False,False
250000,62000,16,False,False,False,True,False,False,True,False,True,False,False
135000,85000,18,False,False,False,True,False,False,True,False,False,False,False
110000,73000,15,False,False,False,True,True,False,True,False,False,False,False
350000,55000,13,True,False,False,False,False,False,True,False,False,False,False
240000,5800,9,False,False,False,True,True,False,True,False,True,False,False
350000,350000,16,True,False,False,False,True,False,True,False,False,False,False
600000,30000,7,False,False,False,True,True,False,True,False,False,False,False
750000,20000,7,True,False,False,False,True,False,True,False,False,False,False
270000,20000,7,False,False,False,True,True,False,True,False,False,False,False
90000,100000,18,False,False,False,True,True,False,True,False,True,False,False
350000,65000,12,False,False,False,True,True,False,True,False,False,False,False
285000,90000,12,True,False,False,False,True,False,True,False,True,False,False
665000,267000,14,True,False,False,False,True,False,True,False,True,False,False
175000,250000,20,True,False,False,False,True,False,True,False,True,False,False
350000,140000,14,True,False,False,False,True,False,True,False,True,False,False
1225000,22000,7,False,False,False,True,False,False,False,False,False,False,False
285000,60000,15,False,False,False,True,False,False,True,False,True,False,False
1000000,28635,7,False,False,False,True,False,False,True,False,False,False,False
780000,32114,7,True,False,False,False,False,False,True,False,False,False,False
300000,82000,11,False,False,False,True,False,False,True,False,True,False,False
160000,95149,19,False,False,False,True,False,False,True,False,True,False,False
625000,68458,7,False,False,False,True,False,False,True,False,False,False,False
265000,42000,15,False,False,False,True,True,False,True,False,False,False,False
515000,90000,11,True,False,False,False,True,False,True,False,True,False,False
650000,100000,9,True,False,False,False,True,False,True,False,False,False,False
650000,80000,8,True,False,False,False,True,False,True,False,False,False,False
150000,105546,15,False,False,False,True,True,False,True,False,False,False,False
500000,10000,7,False,False,False,True,True,False,True,False,False,False,False
1000000,80000,13,True,False,False,False,True,False,True,False,True,False,False
340000,35000,12,False,False,False,True,True,False,True,False,False,False,False
1010000,120000,12,True,False,False,False,True,False,True,False,False,False,False
350000,120000,14,True,False,False,False,True,False,True,False,False,False,True
595000,70000,9,True,False,False,False,True,False,True,False,False,False,False
700000,130000,11,True,False,False,False,True,False,True,False,False,False,True
265000,40000,6,False,False,False,True,True,False,True,False,False,False,False
320000,60000,10,False,False,False,True,True,False,True,False,True,False,False
310000,110000,14,False,False,False,True,True,False,True,False,False,False,False
700000,130000,11,True,False,False,False,True,False,True,False,False,False,False
130000,80000,16,False,False,False,True,True,False,True,False,True,False,False
150000,120000,16,True,False,False,False,True,False,True,False,True,False,False
300000,104000,10,True,False,False,False,True,False,True,False,True,False,False
150000,100000,14,False,False,False,True,True,False,True,False,True,False,False
120000,132343,22,False,False,False,True,True,False,True,False,True,False,False
950000,90000,9,True,False,False,False,True,False,True,False,True,False,False
100000,60000,18,False,False,False,True,True,False,True,False,True,False,False
450000,76000,10,True,False,False,False,True,False,True,False,False,False,False
30000,60000,21,False,False,False,True,True,False,True,False,False,False,True
200000,30000,16,False,False,False,True,True,False,True,False,True,False,False
250000,96000,15,True,False,False,False,True,False,True,False,True,False,False
280000,26134,10,False,False,False,True,False,False,True,False,False,False,False
260000,52895,14,True,False,False,False,False,False,True,False,False,False,False
550000,42324,12,True,False,False,False,False,False,True,False,True,False,False
1044999,65000,9,True,False,False,False,False,False,True,False,False,False,False
550000,60236,13,True,False,False,False,False,False,True,False,False,False,False
210000,70000,11,False,False,False,True,True,False,True,False,True,False,False
210000,70000,11,False,False,False,True,True,False,True,False,False,False,True
290000,100000,16,True,False,False,False,True,False,True,False,True,False,False
250999,110000,17,True,False,False,False,True,False,True,False,False,False,False
600000,10300,6,False,False,False,True,True,False,True,False,False,False,False
270000,120000,11,True,False,False,False,True,False,True,False,True,False,False
550000,142000,13,True,False,False,False,True,False,True,False,False,False,False
800000,25000,8,True,False,False,False,True,False,True,False,False,False,False
500000,5000,5,False,False,False,True,True,False,True,False,False,False,False
396000,28643,9,False,False,False,True,False,False,True,False,False,False,False
600000,50000,11,True,False,False,False,True,False,True,False,False,False,False
575000,30000,6,False,False,False,True,False,False,True,False,False,False,False
520000,5000,5,False,False,False,True,True,False,True,False,False,False,False
1400000,30000,7,True,False,False,False,True,False,False,False,False,False,False
600000,7600,7,False,False,False,True,True,False,False,False,False,False,False
195000,47253,12,True,False,False,False,False,False,True,False,False,False,False
281000,4432,10,False,False,False,True,False,False,False,False,True,False,False
75000,110000,15,False,False,False,True,True,False,True,False,True,False,False
400000,25000,11,False,False,False,True,True,False,True,False,False,False,False
93000,70000,16,True,False,False,False,True,False,True,False,True,False,False
560000,68523,9,False,False,False,True,False,False,True,False,False,False,False
400000,5000,6,False,False,False,True,True,False,True,False,False,False,False
459999,40000,7,False,False,False,True,True,False,True,False,False,False,False
450000,43000,8,True,False,False,False,True,False,True,False,False,False,False
88000,80251,15,False,False,False,False,False,False,True,False,True,False,False
250000,34500,15,False,False,False,True,True,False,True,False,True,False,False
22000,42743,25,False,False,False,True,False,False,True,False,False,False,True
130000,93900,12,True,False,False,False,True,False,True,False,True,False,False
79000,80000,21,False,False,False,True,True,False,True,False,False,False,False
120000,110000,13,True,False,False,False,True,False,True,False,False,False,False
1700000,100000,14,True,False,False,False,True,False,False,False,True,False,False
300000,25000,13,True,False,False,False,True,False,True,False,False,False,False
145000,25000,16,False,False,False,True,True,False,True,False,False,False,False
3200000,20000,6,True,False,False,False,True,False,False,False,False,False,False
240000,10000,12,False,False,False,True,True,False,True,False,False,False,False
700000,30000,7,True,False,False,False,True,False,True,False,False,False,False
145000,110000,15,False,False,False,True,True,False,True,False,True,False,False
535000,80000,11,True,False,False,False,True,False,True,False,True,False,False
420000,21000,9,False,False,False,True,True,False,True,False,False,False,False
350000,20000,9,False,False,False,True,True,False,True,False,False,False,False
550000,32000,10,True,False,False,False,True,False,True,False,False,False,False
750000,180000,18,True,False,False,False,True,False,True,False,False,False,False
198000,70000,13,True,False,False,False,True,False,True,False,True,False,False
420000,50000,12,True,False,False,False,True,False,True,False,False,False,False
195000,120000,21,True,False,False,False,True,False,True,False,False,False,False
150000,55766,13,False,False,False,True,True,False,True,False,True,False,False
275000,40000,14,False,False,False,True,True,False,True,False,True,False,False
65000,60000,24,False,False,False,True,True,False,True,False,False,False,True
200000,50000,17,False,False,False,True,True,False,True,False,False,False,False
250000,110000,15,True,False,False,False,True,False,True,False,True,False,False
182000,100000,12,True,False,False,False,True,False,True,False,False,False,False
85000,86000,24,False,False,False,True,True,False,True,False,True,False,False
400000,50000,12,True,False,False,False,True,False,True,False,False,False,False
650000,20000,8,True,False,False,False,True,False,True,False,False,False,False
400000,50000,15,False,False,False,True,True,False,True,False,False,False,False
295000,80000,13,True,False,False,False,True,False,True,False,True,False,False
60000,135000,19,False,False,True,False,True,False,True,True,False,False,False
110000,120000,22,True,False,False,False,True,False,True,False,False,False,True
550000,113600,10,True,False,False,False,True,False,True,False,False,False,False
190000,70000,17,False,False,False,True,True,False,True,False,False,False,True
861999,20000,7,True,False,False,False,False,False,True,False,False,False,False
782000,14000,7,False,False,False,True,False,False,True,False,False,False,False
836000,26000,7,True,False,False,False,False,False,True,False,False,False,False
696000,138925,9,False,False,False,True,False,False,True,False,False,False,False
596000,121764,9,True,False,False,False,False,False,True,False,False,False,False
612000,105429,9,False,False,False,True,False,False,True,False,False,False,False
114999,35000,10,False,False,False,True,True,False,True,False,False,False,False
340000,60000,8,True,False,False,False,True,False,True,False,False,False,False
550000,5000,5,False,False,False,True,True,False,True,False,False,False,False
114999,70000,17,False,False,False,True,True,False,True,False,False,False,True
105000,80000,25,False,False,False,True,True,False,True,False,False,False,False
890000,20000,6,True,False,False,False,True,False,True,False,False,False,False
715000,8000,6,False,False,False,True,True,False,True,False,False,False,False
525000,54000,11,False,False,False,True,False,False,True,False,True,False,False
475000,23122,11,False,False,False,True,False,False,True,False,True,False,False
349000,44500,13,True,False,False,False,False,False,True,False,True,False,False
825000,13599,8,False,False,False,True,False,False,False,False,False,False,False
550000,100000,11,True,False,False,False,True,False,True,False,True,False,False
95000,110000,19,False,False,False,True,True,False,True,False,False,False,True
725000,90000,11,True,False,False,False,True,False,True,False,True,False,False
670000,17000,6,False,False,False,True,True,False,True,False,False,False,False
65000,140000,17,False,False,False,True,True,False,True,False,False,False,False
500000,50000,10,True,False,False,False,True,False,True,False,True,False,False
600000,53000,8,False,False,False,True,True,False,True,False,False,False,False
350000,70000,8,False,False,False,True,True,False,True,False,True,False,False
200000,70000,13,True,False,False,False,True,False,True,False,True,False,False
150000,80000,13,False,False,False,True,True,False,True,False,False,False,False
75000,110000,22,True,False,False,False,True,False,True,False,True,False,False
350000,90000,12,True,False,False,False,True,False,True,False,True,False,False
1700000,15000,7,True,False,False,False,True,False,True,False,False,False,False
890000,86000,14,True,False,False,False,True,False,False,False,True,False,False
500000,120000,11,True,False,False,False,True,False,True,False,False,False,False
600000,5200,6,False,False,False,True,True,False,True,False,False,False,False
99000,60000,15,False,False,False,True,True,False,True,False,True,False,False
235000,46000,14,False,False,False,True,True,False,True,False,False,False,False
75000,40000,19,False,False,False,True,True,False,True,False,True,False,False
600000,90000,11,True,False,False,False,True,False,True,False,True,False,False
1000000,25000,6,True,False,False,False,True,False,True,False,True,False,False
390000,90000,13,True,False,False,False,True,False,True,False,False,False,False
